CustomerID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
461221.4044,Male,No,32,No,Healthcare,7,Low,5,Cat_6
461224.1941,Male,Yes,52,Yes,Executive,0,High,4,Cat_6
461226.9838,Female,No,31,Yes,Engineer,0,Low,1,Cat_6
461229.7735,Male,No,30,Yes,Healthcare,3,Low,4,Cat_6
461232.5632,Male,No,25,Yes,Healthcare,8,Low,3,Cat_7
461235.3529,Male,Yes,40,Yes,Executive,1,High,4,Cat_6
461238.1426,Female,No,27,Yes,Healthcare,4,Low,4,Cat_6
461240.9324,Male,Yes,61,Yes,Artist,0,Low,2,Cat_6
461243.7221,Female,No,33,Yes,Engineer,1,Low,1,Cat_4
461246.5118,Male,No,28,Yes,Doctor,1,Low,4,Cat_4
461249.3015,Female,Yes,48,Yes,Artist,2,Average,2,Cat_6
461252.0912,Female,Yes,73,Yes,Artist,0,High,2,Cat_6
461254.8809,Male,Yes,36,No,Artist,0,Average,2,Cat_5
461257.6706,Female,No,32,No,Healthcare,0,Low,4,Cat_6
461260.4603,Male,Yes,82,No,Lawyer,0,High,2,Cat_6
461263.25,Male,No,28,Yes,Artist,1,Low,3,Cat_4
461266.0397,Female,No,42,Yes,Artist,8,Low,3,Cat_2
461268.8294,Female,Yes,60,Yes,Lawyer,6,High,9,Cat_6
461271.6191,Female,No,46,Yes,Artist,1,Low,1,Cat_4
461274.4088,Male,No,31,No,Doctor,0,Low,3,Cat_6
461277.1985,Female,Yes,50,Yes,Artist,1,Low,1,Cat_7
461279.9882,Female,No,30,Yes,Engineer,3,Low,1,Cat_4
461282.7779,Female,No,49,Yes,Artist,1,Low,3,Cat_6
461285.5676,Female,Yes,51,Yes,Doctor,0,Average,6,Cat_4
461288.3574,Female,Yes,46,Yes,,,Average,3,Cat_6
461291.1471,Male,Yes,53,Yes,Artist,0,Average,4,Cat_6
461293.9368,Male,Yes,65,Yes,Artist,0,High,2,Cat_6
461296.7265,Female,No,22,No,Healthcare,0,Low,5,Cat_6
461299.5162,Male,Yes,65,Yes,Doctor,1,Average,3,Cat_6
461302.3059,Female,Yes,39,Yes,Engineer,0,Average,2,Cat_4
461305.0956,Male,Yes,84,Yes,Artist,0,High,2,Cat_6
461307.8853,Male,No,37,Yes,Artist,0,Low,1,Cat_6
461310.675,Male,Yes,28,Yes,Doctor,8,Average,2,Cat_6
461313.4647,Female,Yes,82,No,Lawyer,0,High,2,Cat_6
461316.2544,Female,Yes,87,Yes,Lawyer,0,High,2,Cat_6
461319.0441,Female,No,69,Yes,Lawyer,1,Low,5,Cat_6
461321.8338,Female,Yes,51,Yes,Artist,,High,5,Cat_6
461324.6235,Female,Yes,74,Yes,Lawyer,1,Low,1,Cat_6
461327.4132,Female,Yes,79,Yes,Lawyer,1,High,2,Cat_6
461330.2029,Female,No,21,No,Lawyer,9,Low,1,Cat_6
461332.9926,Female,No,20,No,Healthcare,5,Low,5,Cat_2
461335.7824,Female,No,43,Yes,Doctor,3,Low,1,Cat_2
461338.5721,Female,No,25,No,Healthcare,1,Low,3,Cat_6
461341.3618,Male,No,43,Yes,Artist,0,Low,4,Cat_6
461344.1515,Female,No,42,Yes,Artist,1,Low,1,Cat_6
461346.9412,Male,No,25,Yes,Doctor,10,Low,4,Cat_6
461349.7309,Male,Yes,59,Yes,Artist,0,Low,1,Cat_3
461352.5206,Female,No,49,Yes,Marketing,0,Low,5,Cat_6
461355.3103,Female,No,32,No,Doctor,1,Low,4,Cat_6
461358.1,Male,Yes,36,Yes,Artist,8,High,2,Cat_6
461360.8897,Male,Yes,45,Yes,Marketing,9,Low,3,Cat_6
461363.6794,Male,No,29,Yes,Healthcare,,Low,3,Cat_6
461366.4691,Male,Yes,37,Yes,Artist,0,Low,2,Cat_6
461369.2588,Female,Yes,48,Yes,Doctor,1,Average,4,Cat_6
461372.0485,Female,No,65,Yes,Artist,0,Low,2,Cat_2
461374.8382,Male,No,39,No,Marketing,1,Low,2,Cat_6
461377.6279,Male,No,25,No,Entertainment,1,Low,7,Cat_4
461380.4176,Female,Yes,49,No,Artist,5,Low,5,Cat_6
461383.2074,Female,Yes,77,Yes,Lawyer,1,High,2,Cat_6
461385.9971,Female,No,38,Yes,Artist,9,Low,1,Cat_6
461388.7868,Male,No,19,Yes,Marketing,0,Low,6,Cat_4
461391.5765,Female,Yes,76,Yes,Lawyer,1,High,2,Cat_6
461394.3662,Male,No,28,Yes,Doctor,0,Low,4,Cat_6
461397.1559,Male,Yes,51,Yes,Doctor,1,Average,3,Cat_3
461399.9456,Female,No,28,Yes,Doctor,0,Low,5,Cat_7
461402.7353,Female,No,42,Yes,Healthcare,0,Low,1,Cat_2
461405.525,Male,Yes,45,Yes,Artist,1,Low,1,Cat_6
461408.3147,Male,Yes,63,Yes,Executive,6,High,3,Cat_6
461411.1044,Female,No,18,No,Doctor,0,Low,6,Cat_6
461413.8941,Male,No,26,Yes,Artist,7,Low,4,Cat_6
461416.6838,Male,Yes,31,Yes,Artist,,Average,2,Cat_2
461419.4735,Male,No,43,Yes,Entertainment,5,Low,4,Cat_2
461422.2632,Female,Yes,60,Yes,Artist,7,Low,,Cat_6
461425.0529,Female,No,36,Yes,Artist,0,Low,1,Cat_6
461427.8426,Male,No,32,No,Healthcare,1,Low,4,Cat_2
461430.6324,Male,Yes,68,Yes,Lawyer,,Low,1,
461433.4221,Male,Yes,60,Yes,Entertainment,1,Low,1,Cat_6
461436.2118,Female,No,42,Yes,Artist,0,Low,1,Cat_4
461439.0015,Female,No,18,No,Healthcare,6,Low,5,
461441.7912,Male,Yes,69,No,Lawyer,0,High,2,Cat_6
461444.5809,Female,No,42,Yes,Doctor,0,Low,,Cat_6
461447.3706,Female,Yes,70,Yes,Artist,1,Low,1,Cat_6
461450.1603,Male,No,25,Yes,Healthcare,1,Low,3,Cat_6
461452.95,Male,Yes,56,Yes,Entertainment,1,Average,3,Cat_6
461455.7397,Female,No,40,Yes,Artist,9,Low,1,Cat_6
461458.5294,Male,No,23,No,Healthcare,1,Low,6,Cat_6
461461.3191,Female,No,20,No,Marketing,3,Low,4,Cat_7
461464.1088,Female,No,39,Yes,Entertainment,2,Low,1,Cat_6
461466.8985,Female,No,19,No,Healthcare,0,Low,4,Cat_6
461469.6882,Male,No,28,Yes,Entertainment,,Low,,Cat_5
461472.4779,Male,Yes,40,No,Engineer,1,Average,2,Cat_6
461475.2676,Female,,60,Yes,Engineer,1,Average,4,Cat_2
461478.0574,Male,No,33,No,Healthcare,3,Low,4,Cat_6
461480.8471,Male,Yes,20,No,Doctor,14,Low,2,Cat_6
461483.6368,Female,No,35,No,Artist,7,Low,4,Cat_6
461486.4265,Male,No,27,Yes,Doctor,0,Low,5,Cat_6
461489.2162,Female,Yes,42,Yes,Artist,1,Average,2,Cat_6
461492.0059,Male,Yes,30,No,Marketing,0,Low,4,Cat_4
461494.7956,Female,Yes,56,Yes,Executive,0,Average,2,Cat_6
461497.5853,Male,Yes,28,Yes,Entertainment,0,Average,2,Cat_6
461500.375,Female,Yes,38,Yes,Artist,6,Average,2,Cat_6
461503.1647,Male,No,26,Yes,Entertainment,9,Low,1,Cat_2
461505.9544,Male,No,36,No,Engineer,0,Low,1,Cat_6
461508.7441,Male,No,56,No,Entertainment,0,Low,1,Cat_6
461511.5338,Male,No,26,Yes,Entertainment,0,Low,1,Cat_6
461514.3235,Male,No,28,Yes,Artist,4,Low,4,Cat_6
461517.1132,Male,No,32,No,Healthcare,0,Low,5,Cat_6
461519.9029,Female,No,52,Yes,Artist,4,Low,1,Cat_6
461522.6926,Female,No,23,No,Healthcare,0,Low,4,Cat_6
461525.4824,Male,No,23,No,Healthcare,,Low,5,Cat_4
461528.2721,Male,Yes,50,Yes,Artist,0,Low,2,Cat_6
461531.0618,Male,Yes,26,Yes,Artist,,Low,2,Cat_6
461533.8515,Male,Yes,40,Yes,Entertainment,8,Low,2,Cat_6
461536.6412,Female,Yes,53,Yes,Artist,1,Average,2,Cat_6
461539.4309,Male,Yes,63,Yes,Artist,0,Average,3,Cat_7
461542.2206,Male,Yes,62,Yes,Executive,0,High,3,Cat_6
461545.0103,Female,No,38,Yes,Artist,1,Low,1,Cat_6
461547.8,Female,Yes,57,No,Artist,1,Average,2,Cat_2
461550.5897,Female,No,43,Yes,Artist,9,Low,1,Cat_6
461553.3794,Male,No,21,No,Marketing,1,Low,3,Cat_4
461556.1691,Male,No,22,No,Healthcare,0,Low,5,Cat_6
461558.9588,Male,Yes,68,Yes,Artist,1,Low,1,Cat_6
461561.7485,Female,No,28,Yes,Healthcare,0,Low,1,Cat_6
461564.5382,Male,Yes,33,Yes,Artist,0,Average,2,Cat_6
461567.3279,Female,No,38,Yes,Artist,8,Low,1,Cat_6
461570.1176,Male,No,23,No,Healthcare,0,Low,5,Cat_4
461572.9074,Female,No,41,Yes,Healthcare,,Low,1,Cat_6
461575.6971,Female,No,41,Yes,Homemaker,,Low,1,Cat_4
461578.4868,Female,No,39,Yes,Doctor,4,Low,1,Cat_6
461581.2765,Female,Yes,49,No,Entertainment,9,High,2,Cat_6
461584.0662,Female,Yes,33,Yes,Homemaker,,Average,2,Cat_6
461586.8559,Male,Yes,79,No,Lawyer,0,Low,1,Cat_6
461589.6456,Male,Yes,38,Yes,Artist,6,Average,4,Cat_6
461592.4353,Male,No,21,No,Healthcare,1,Low,4,Cat_6
461595.225,Female,Yes,68,Yes,Doctor,0,Average,2,Cat_6
461598.0147,Male,No,31,Yes,Artist,0,Low,3,Cat_6
461600.8044,Male,Yes,46,No,Artist,1,Low,3,Cat_3
461603.5941,Male,Yes,35,Yes,Artist,9,Average,2,Cat_6
461606.3838,Female,No,42,Yes,Artist,8,Low,3,Cat_2
461609.1735,Male,Yes,87,No,Lawyer,0,Low,1,
461611.9632,Female,No,38,Yes,Artist,8,Low,1,Cat_6
461614.7529,Female,Yes,88,No,Lawyer,2,High,1,Cat_6
461617.5426,Female,No,42,Yes,Artist,9,Low,1,Cat_6
461620.3324,Female,Yes,26,Yes,Artist,4,Average,2,Cat_3
461623.1221,Male,Yes,35,Yes,Executive,0,High,3,Cat_6
461625.9118,Female,Yes,41,No,Engineer,3,High,2,Cat_6
461628.7015,Male,Yes,37,Yes,Doctor,1,Average,2,Cat_1
461631.4912,Female,Yes,41,Yes,Engineer,8,Average,4,Cat_4
461634.2809,Male,No,35,,Artist,6,Low,5,Cat_2
461637.0706,Female,No,33,Yes,Marketing,0,Low,9,Cat_7
461639.8603,Female,Yes,61,Yes,Engineer,2,Average,4,Cat_2
461642.65,Female,No,19,No,Doctor,1,Low,3,Cat_1
461645.4397,Female,No,50,Yes,Artist,4,Low,1,Cat_6
461648.2294,Female,Yes,48,No,Engineer,0,Average,4,Cat_4
461651.0191,Male,Yes,57,No,Marketing,1,Average,3,Cat_4
461653.8088,Female,Yes,72,No,Engineer,1,Average,3,Cat_4
461656.5985,Female,No,39,No,Engineer,4,Low,,Cat_3
461659.3882,Female,Yes,49,Yes,Doctor,0,Low,3,Cat_4
461662.1779,Female,No,41,Yes,Entertainment,0,Low,4,Cat_4
461664.9676,Male,Yes,65,No,Executive,2,High,7,Cat_4
461667.7574,Female,No,22,No,Marketing,0,Low,3,Cat_4
461670.5471,Female,No,23,No,Healthcare,0,Low,4,Cat_4
461673.3368,Female,Yes,41,No,Artist,0,Low,1,Cat_4
461676.1265,Female,Yes,42,Yes,Engineer,0,Low,3,Cat_4
461678.9162,Male,No,18,No,Healthcare,0,Low,3,Cat_4
461681.7059,Male,Yes,49,No,Doctor,1,Low,2,Cat_4
461684.4956,Female,Yes,40,No,Doctor,0,Low,2,Cat_4
461687.2853,Male,Yes,50,No,Executive,1,Average,5,Cat_4
461690.075,Female,No,19,No,Healthcare,6,Low,3,Cat_4
461692.8647,Male,No,22,No,Healthcare,0,Low,6,Cat_4
461695.6544,Male,No,23,No,,1,Low,8,Cat_4
461698.4441,Male,No,27,Yes,Artist,4,Low,6,Cat_4
461701.2338,Male,Yes,55,No,Executive,0,High,8,Cat_4
461704.0235,Male,Yes,32,No,,1,Average,6,Cat_4
461706.8132,Male,Yes,57,No,Entertainment,,Low,2,Cat_3
461709.6029,Male,Yes,80,No,Lawyer,0,High,2,Cat_6
461712.3926,Male,Yes,43,No,Executive,0,Low,4,Cat_6
461715.1824,Female,Yes,79,No,Lawyer,1,High,2,Cat_6
461717.9721,Male,No,25,No,Entertainment,1,Low,3,Cat_6
461720.7618,Female,Yes,58,Yes,Homemaker,0,Average,4,Cat_6
461723.5515,Female,Yes,78,Yes,Lawyer,,High,2,Cat_6
461726.3412,Male,Yes,76,Yes,Lawyer,1,Low,2,Cat_6
461729.1309,Male,No,27,No,Healthcare,1,Low,3,
461731.9206,Male,Yes,47,Yes,Artist,1,Average,3,Cat_6
461734.7103,Male,Yes,43,Yes,Artist,1,Average,2,Cat_6
461737.5,Male,No,31,Yes,Healthcare,1,Low,4,Cat_6
461740.2897,Male,No,27,No,Healthcare,0,Low,7,Cat_6
461743.0794,Male,No,31,Yes,Healthcare,0,Low,4,Cat_6
461745.8691,Male,Yes,46,Yes,Artist,1,Low,2,Cat_6
461748.6588,Male,Yes,48,Yes,Executive,1,Average,4,Cat_6
461751.4485,Male,Yes,51,Yes,Doctor,,Low,2,
461754.2382,Male,Yes,57,No,Doctor,0,Average,2,Cat_6
461757.0279,Female,No,30,Yes,Doctor,0,Low,1,Cat_6
461759.8176,Female,No,37,Yes,Marketing,,Low,3,Cat_6
461762.6074,Female,No,31,Yes,Artist,14,Low,2,Cat_6
461765.3971,Male,Yes,49,Yes,Artist,1,Average,3,Cat_6
461768.1868,Male,Yes,56,Yes,Artist,1,Low,4,Cat_4
461770.9765,Male,Yes,83,No,Lawyer,8,High,2,Cat_6
461773.7662,Male,No,32,Yes,Healthcare,,Low,1,Cat_6
461776.5559,Male,Yes,63,Yes,Artist,5,Average,4,Cat_6
461779.3456,Female,Yes,71,Yes,Doctor,1,Average,2,Cat_6
461782.1353,Male,Yes,50,No,Artist,0,Low,4,Cat_6
461784.925,Male,No,31,Yes,Artist,4,Low,5,Cat_6
461787.7147,Male,Yes,60,No,Entertainment,0,Average,6,Cat_6
461790.5044,Female,Yes,71,Yes,Lawyer,8,High,2,Cat_6
461793.2941,Male,Yes,49,Yes,Doctor,0,Average,6,Cat_4
461796.0838,Male,Yes,74,Yes,Lawyer,9,Low,1,Cat_6
461798.8735,Male,Yes,51,Yes,Artist,1,Average,6,Cat_6
461801.6632,Male,Yes,61,No,Entertainment,0,Low,,Cat_6
461804.4529,Male,No,46,Yes,Engineer,0,Low,3,Cat_6
461807.2426,Male,Yes,39,No,Doctor,2,Average,2,Cat_6
461810.0324,Male,Yes,85,Yes,Lawyer,1,High,2,Cat_6
461812.8221,Female,Yes,31,Yes,Artist,1,Average,2,Cat_6
461815.6118,Male,Yes,39,Yes,Executive,4,High,3,Cat_6
461818.4015,Female,Yes,48,No,Doctor,1,High,2,Cat_6
461821.1912,Male,Yes,71,Yes,Lawyer,0,High,2,Cat_6
461823.9809,Female,No,31,Yes,Healthcare,,Low,1,Cat_7
461826.7706,Female,No,32,Yes,Healthcare,0,Low,5,Cat_6
461829.5603,Female,Yes,55,No,Engineer,0,Low,1,Cat_6
461832.35,Male,Yes,46,Yes,Artist,0,High,2,Cat_6
461835.1397,Male,Yes,53,Yes,Doctor,,Average,2,Cat_6
461837.9294,Male,Yes,50,Yes,Artist,0,Average,4,Cat_6
461840.7191,Male,No,45,Yes,Artist,1,Low,1,Cat_6
461843.5088,Male,Yes,33,No,Executive,1,Average,2,Cat_4
461846.2985,Female,Yes,29,No,Engineer,5,Low,2,Cat_6
461849.0882,Male,No,35,Yes,Artist,8,Low,1,Cat_6
461851.8779,Male,No,25,No,Doctor,1,Low,1,Cat_6
461854.6676,Male,No,26,Yes,Healthcare,0,Low,3,Cat_6
461857.4574,Male,No,48,Yes,Artist,1,Low,2,Cat_6
461860.2471,Male,Yes,66,No,Lawyer,0,High,3,Cat_6
461863.0368,Female,Yes,38,No,Artist,0,Low,3,Cat_6
461865.8265,Male,Yes,65,Yes,Entertainment,2,Average,3,Cat_6
461868.6162,Male,Yes,87,No,Lawyer,1,Low,1,Cat_6
461871.4059,Male,No,20,No,Healthcare,1,Low,3,Cat_6
461874.1956,Male,No,19,No,Healthcare,0,Low,4,Cat_6
461876.9853,Male,No,22,No,Healthcare,9,Low,4,Cat_6
461879.775,Male,No,18,No,Healthcare,0,Low,,Cat_6
461882.5647,Male,No,18,No,Marketing,1,Low,9,Cat_6
461885.3544,Male,No,19,No,Healthcare,0,Low,,Cat_4
461888.1441,Male,No,19,No,Healthcare,1,Low,3,Cat_2
461890.9338,Male,No,22,No,Healthcare,0,Low,8,Cat_6
461893.7235,Male,No,31,No,Healthcare,4,Low,4,Cat_6
461896.5132,Male,Yes,63,No,Artist,0,Average,2,Cat_6
461899.3029,Male,No,43,Yes,Artist,1,Low,1,Cat_6
461902.0926,Male,No,73,No,Engineer,0,Low,,Cat_4
461904.8824,Female,Yes,39,No,Engineer,0,Low,2,Cat_6
461907.6721,Male,No,31,Yes,Healthcare,1,Low,5,Cat_6
461910.4618,Male,No,31,Yes,Artist,0,Low,5,Cat_6
461913.2515,Male,Yes,43,No,Artist,0,Average,4,Cat_2
461916.0412,Male,Yes,52,No,Artist,0,Average,3,Cat_6
461918.8309,Female,Yes,63,Yes,Doctor,0,Average,3,Cat_6
461921.6206,Male,Yes,51,Yes,Executive,1,High,4,Cat_6
461924.4103,Male,Yes,35,Yes,Healthcare,1,Low,7,Cat_4
461927.2,Female,Yes,32,No,Entertainment,,Average,2,Cat_4
461929.9897,Female,Yes,39,Yes,Homemaker,9,High,4,Cat_6
461932.7794,Female,No,25,No,Healthcare,1,Low,6,Cat_5
461935.5691,Male,No,20,No,Healthcare,0,Low,5,Cat_4
461938.3588,Female,No,33,No,Homemaker,9,Low,1,Cat_6
461941.1485,Male,Yes,36,No,Executive,0,Average,5,Cat_4
461943.9382,Female,Yes,35,Yes,Doctor,,Low,2,Cat_6
461946.7279,Female,Yes,42,Yes,Artist,1,Average,2,Cat_6
461949.5176,Female,Yes,52,Yes,Artist,2,Average,5,Cat_6
461952.3074,Female,Yes,42,Yes,Engineer,1,Low,2,Cat_6
461955.0971,Female,Yes,57,No,Homemaker,,High,2,Cat_6
461957.8868,Female,No,30,Yes,Entertainment,1,Low,3,Cat_6
461960.6765,Female,Yes,73,Yes,Lawyer,1,High,2,Cat_6
461963.4662,Male,Yes,66,Yes,Engineer,3,High,2,Cat_6
461966.2559,Female,Yes,62,Yes,Artist,9,Average,5,Cat_2
461969.0456,Female,Yes,36,Yes,Artist,4,Low,1,Cat_3
461971.8353,Male,No,33,No,Engineer,0,Low,3,Cat_4
461974.625,Male,No,28,No,Healthcare,0,Low,8,Cat_4
461977.4147,Female,Yes,48,Yes,Artist,3,Average,2,Cat_6
461980.2044,Female,Yes,53,Yes,Artist,1,Average,2,Cat_6
461982.9941,Female,Yes,27,No,Doctor,1,Low,,Cat_3
461985.7838,Female,Yes,71,No,Marketing,0,High,2,Cat_4
461988.5735,Male,Yes,35,Yes,Artist,9,Average,2,Cat_4
461991.3632,Female,No,41,Yes,Artist,0,Low,1,Cat_4
461994.1529,Female,Yes,39,No,Entertainment,0,Low,4,Cat_4
461996.9426,Female,Yes,79,No,Lawyer,1,High,2,Cat_4
461999.7324,Female,No,29,No,Engineer,9,Low,8,Cat_4
462002.5221,Female,No,33,Yes,Artist,7,Low,7,Cat_4
462005.3118,Female,No,31,No,Healthcare,0,Low,,Cat_4
462008.1015,Male,Yes,25,No,Engineer,4,Average,3,Cat_4
462010.8912,Female,,43,No,Engineer,2,Average,3,Cat_4
462013.6809,Female,Yes,52,No,Doctor,4,Low,1,Cat_4
462016.4706,Male,Yes,41,No,Executive,0,High,7,Cat_4
462019.2603,Female,Yes,27,No,Doctor,,High,6,Cat_4
462022.05,Female,Yes,39,No,Engineer,1,Average,5,Cat_4
462024.8397,Male,No,32,No,Doctor,3,Low,7,Cat_4
462027.6294,Male,No,19,No,Healthcare,1,Low,5,Cat_4
462030.4191,Male,,58,No,,1,High,,Cat_4
462033.2088,Male,No,30,Yes,Artist,1,Low,3,Cat_4
462035.9985,Female,No,31,Yes,Engineer,0,Low,6,Cat_4
462038.7882,Female,Yes,43,No,Engineer,,Average,4,Cat_4
462041.5779,Female,Yes,63,No,Marketing,,Average,6,Cat_4
462044.3676,Female,Yes,37,Yes,Engineer,,Average,3,Cat_4
462047.1574,Male,Yes,37,No,Artist,0,Average,6,Cat_4
462049.9471,Female,Yes,31,Yes,Homemaker,9,Average,2,
462052.7368,Female,No,38,Yes,Artist,4,Low,1,Cat_6
462055.5265,Female,Yes,41,Yes,Entertainment,,High,6,Cat_6
462058.3162,Female,Yes,45,Yes,Artist,3,Average,3,Cat_6
462061.1059,Male,Yes,35,Yes,Doctor,,Average,4,Cat_6
462063.8956,Female,Yes,43,No,Engineer,1,Low,5,Cat_1
462066.6853,Female,No,33,No,Healthcare,,Low,3,Cat_4
462069.475,Male,No,26,No,Homemaker,14,Low,3,Cat_3
462072.2647,Female,Yes,39,No,Artist,,Average,2,Cat_6
462075.0544,Male,Yes,49,No,Artist,1,High,2,Cat_6
462077.8441,Male,,47,No,,0,Average,2,Cat_6
462080.6338,Male,Yes,53,No,Entertainment,1,Average,4,Cat_4
462083.4235,Male,Yes,52,Yes,Executive,5,High,5,Cat_6
462086.2132,Female,Yes,66,No,Lawyer,0,Average,2,Cat_6
462089.0029,Male,No,26,No,Entertainment,6,Low,2,Cat_4
462091.7926,Male,Yes,38,Yes,Marketing,,Low,5,Cat_6
462094.5824,Female,No,25,No,Homemaker,,Low,4,Cat_6
462097.3721,Female,Yes,53,No,Artist,8,Average,2,Cat_6
462100.1618,Female,Yes,87,No,Lawyer,0,High,2,Cat_6
462102.9515,Male,No,28,No,Healthcare,1,Low,2,Cat_6
462105.7412,Female,Yes,37,Yes,Artist,7,High,3,Cat_6
462108.5309,Female,Yes,42,Yes,Artist,,Low,1,Cat_6
462111.3206,Female,Yes,25,No,Artist,1,Average,2,Cat_1
462114.1103,Female,Yes,33,No,Engineer,6,Low,3,Cat_6
462116.9,Female,No,33,Yes,Healthcare,,Low,3,Cat_2
462119.6897,Male,Yes,46,Yes,Artist,1,Low,2,Cat_6
462122.4794,Male,No,33,No,Healthcare,2,Low,4,Cat_3
462125.2691,Male,No,26,No,Entertainment,1,Low,3,Cat_6
462128.0588,Male,No,32,No,Doctor,6,Low,4,Cat_6
462130.8485,Female,No,25,No,Healthcare,,Low,1,Cat_6
462133.6382,Female,No,18,No,Healthcare,1,Low,,Cat_6
462136.4279,Female,No,22,No,Engineer,0,Low,4,Cat_6
462139.2176,Male,No,19,No,Healthcare,2,Low,4,Cat_6
462142.0074,Male,Yes,46,Yes,Artist,0,High,4,Cat_6
462144.7971,Male,No,19,No,Healthcare,4,Low,4,Cat_6
462147.5868,Male,Yes,45,Yes,Artist,0,Average,3,Cat_6
462150.3765,Female,Yes,52,Yes,Engineer,1,Average,3,Cat_6
462153.1662,Female,Yes,42,Yes,Engineer,,Average,5,Cat_3
462155.9559,Male,Yes,47,No,Entertainment,1,Average,3,Cat_3
462158.7456,Male,Yes,45,No,Homemaker,,Average,4,Cat_6
462161.5353,Male,No,32,No,Healthcare,,Low,,Cat_5
462164.325,Male,Yes,41,No,Executive,5,High,3,Cat_4
462167.1147,Female,No,28,Yes,Homemaker,,Low,1,Cat_6
462169.9044,Male,Yes,37,No,Executive,9,High,4,Cat_6
462172.6941,Female,Yes,20,No,Engineer,8,Average,2,Cat_5
462175.4838,Female,Yes,73,Yes,Lawyer,3,Low,1,Cat_6
462178.2735,Male,Yes,51,Yes,Artist,0,Average,3,Cat_6
462181.0632,Male,Yes,18,Yes,Engineer,,Average,4,Cat_6
462183.8529,Male,Yes,42,No,Engineer,1,Average,3,Cat_4
462186.6426,Male,No,20,No,Healthcare,1,Low,3,Cat_3
462189.4324,Female,No,23,No,Doctor,0,Low,3,Cat_3
462192.2221,Male,Yes,31,Yes,Homemaker,2,Low,2,Cat_1
462195.0118,Female,Yes,33,Yes,Homemaker,1,Low,3,Cat_5
462197.8015,Male,No,21,No,Healthcare,9,Low,6,Cat_6
462200.5912,Male,Yes,51,Yes,Doctor,5,Average,7,Cat_6
462203.3809,Male,Yes,47,Yes,Artist,0,Average,4,Cat_6
462206.1706,Male,No,20,No,Healthcare,0,Low,4,Cat_6
462208.9603,Male,No,21,No,Healthcare,0,Low,2,Cat_6
462211.75,Male,No,22,No,Healthcare,1,Low,3,Cat_6
462214.5397,Female,No,32,Yes,Engineer,9,Low,4,Cat_6
462217.3294,Female,No,30,Yes,Healthcare,8,Low,1,Cat_6
462220.1191,Male,Yes,61,Yes,Doctor,1,Low,1,Cat_6
462222.9088,Male,Yes,43,No,Entertainment,0,Average,4,Cat_4
462225.6985,Male,No,25,Yes,Doctor,8,Low,1,Cat_6
462228.4882,Male,Yes,46,No,Entertainment,0,Average,3,Cat_6
462231.2779,Female,Yes,53,No,Engineer,12,Low,2,Cat_3
462234.0676,Male,Yes,55,Yes,Doctor,0,High,2,Cat_6
462236.8574,Female,Yes,42,No,Engineer,0,Low,3,Cat_6
462239.6471,Female,No,26,Yes,Marketing,11,Low,1,Cat_6
462242.4368,Male,No,29,No,Healthcare,0,Low,3,Cat_6
462245.2265,Male,Yes,39,Yes,Artist,4,Average,4,Cat_3
462248.0162,Male,Yes,38,Yes,Artist,1,Average,3,Cat_6
462250.8059,Male,Yes,69,Yes,Entertainment,,Average,2,Cat_6
462253.5956,Female,No,25,No,Artist,6,Low,3,Cat_6
462256.3853,Female,No,26,Yes,Artist,4,Low,4,Cat_6
462259.175,Male,Yes,51,No,Executive,0,High,5,Cat_6
462261.9647,Male,Yes,30,No,Homemaker,8,Average,2,Cat_6
462264.7544,Female,Yes,28,No,Homemaker,,Average,2,Cat_3
462267.5441,Female,No,33,No,Homemaker,8,Low,2,Cat_6
462270.3338,Female,No,41,Yes,Engineer,,Low,1,Cat_6
462273.1235,Male,No,71,No,Lawyer,,Low,2,Cat_6
462275.9132,Male,Yes,42,Yes,Executive,5,High,3,Cat_6
462278.7029,Male,Yes,71,Yes,Lawyer,2,Low,1,Cat_6
462281.4926,Male,Yes,35,No,Artist,6,Average,5,Cat_6
462284.2824,Male,No,28,No,Marketing,0,Low,5,Cat_6
462287.0721,Male,Yes,31,Yes,Artist,1,Average,2,Cat_3
462289.8618,Male,Yes,43,Yes,Artist,2,Average,3,Cat_6
462292.6515,Female,Yes,77,No,Lawyer,0,High,2,Cat_6
462295.4412,Female,Yes,71,Yes,Engineer,0,Low,1,Cat_6
462298.2309,Female,Yes,47,Yes,Engineer,0,Average,2,Cat_6
462301.0206,Female,No,26,No,Homemaker,9,Low,1,Cat_6
462303.8103,Male,Yes,40,No,Doctor,4,Average,4,Cat_6
462306.6,Female,Yes,72,Yes,Lawyer,0,High,2,Cat_6
462309.3897,Female,Yes,73,Yes,Artist,1,High,2,Cat_6
462312.1794,Male,No,26,Yes,Healthcare,1,Low,6,Cat_3
462314.9691,Female,Yes,57,Yes,Engineer,,High,3,Cat_3
462317.7588,Male,Yes,30,No,Artist,,Average,3,Cat_6
462320.5485,Female,Yes,36,No,Artist,,Average,3,Cat_6
462323.3382,Male,Yes,52,No,Entertainment,10,Average,4,Cat_6
462326.1279,Male,Yes,42,Yes,Artist,3,Average,2,Cat_6
462328.9176,Male,Yes,52,No,Engineer,,Low,1,Cat_6
462331.7074,Male,Yes,28,Yes,Artist,0,Average,3,Cat_1
462334.4971,Female,Yes,43,No,Homemaker,7,Low,1,Cat_6
462337.2868,Male,No,43,Yes,Artist,,Low,1,Cat_6
