CustomerID,StockCode,Description,Quantity,InvoiceDate,UnitPrice,InvoiceNo,Country
462384.7118,21498,RED RETROSPOT WRAP ,25,12-01-10 13:23,0.42,15485,United Kingdom
462387.5015,15056N,EDWARDIAN PARASOL NATURAL,12,12-01-10 13:23,5.95,15485,United Kingdom
462390.2912,15056BL,EDWARDIAN PARASOL BLACK,12,12-01-10 13:23,5.95,15485,United Kingdom
462393.0809,20679,EDWARDIAN PARASOL RED,12,12-01-10 13:23,5.95,15485,United Kingdom
462395.8706,22049,WRAP CHRISTMAS SCREEN PRINT,25,12-01-10 13:23,0.42,15485,United Kingdom
462398.6603,21498,RED RETROSPOT WRAP ,25,12-01-10 13:23,0.42,15485,United Kingdom
462401.45,21497,FANCY FONTS BIRTHDAY WRAP,25,12-01-10 13:23,0.42,15485,United Kingdom
462404.2397,21333,CLASSIC WHITE FRAME,12,12-01-10 13:23,2.95,15485,United Kingdom
462407.0294,22727,ALARM CLOCK BAKELIKE RED ,9,12-01-10 13:23,3.75,15485,United Kingdom
462409.8191,22726,ALARM CLOCK BAKELIKE GREEN,9,12-01-10 13:23,3.75,15485,United Kingdom
462412.6088,22730,ALARM CLOCK BAKELIKE IVORY,9,12-01-10 13:23,3.75,15485,United Kingdom
462415.3985,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,12-01-10 13:23,2.55,15485,United Kingdom
462418.1882,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,12-01-10 13:23,2.55,15485,United Kingdom
462420.9779,22194,BLACK DINER WALL CLOCK,2,12-01-10 13:23,8.5,15485,United Kingdom
462423.7676,22192,BLUE DINER WALL CLOCK,4,12-01-10 13:23,8.5,15485,United Kingdom
462426.5574,22193,RED DINER WALL CLOCK,4,12-01-10 13:23,8.5,15485,United Kingdom
462429.3471,22191,IVORY DINER WALL CLOCK,4,12-01-10 13:23,8.5,15485,United Kingdom
462432.1368,22688,DOORMAT PEACE ON EARTH BLUE,4,12-01-10 13:23,7.95,15485,United Kingdom
462434.9265,22768,FAMILY PHOTO FRAME CORNICE,6,12-01-10 13:23,9.95,15485,United Kingdom
462437.7162,84692,BOX OF 24 COCKTAIL PARASOLS,50,12-01-10 13:24,0.42,12433,Norway
462440.5059,22444,GROW YOUR OWN PLANT IN A CAN ,96,12-01-10 13:24,1.06,12433,Norway
462443.2956,22899,CHILDREN'S APRON DOLLY GIRL ,8,12-01-10 13:24,2.1,12433,Norway
462446.0853,21156,RETROSPOT CHILDRENS APRON,8,12-01-10 13:24,1.95,12433,Norway
462448.875,22556,PLASTERS IN TIN CIRCUS PARADE ,24,12-01-10 13:24,1.65,12433,Norway
462451.6647,22555,PLASTERS IN TIN STRONGMAN,36,12-01-10 13:24,1.65,12433,Norway
462454.4544,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,12-01-10 13:24,1.65,12433,Norway
462457.2441,22553,PLASTERS IN TIN SKULLS,24,12-01-10 13:24,1.65,12433,Norway
462460.0338,22551,PLASTERS IN TIN SPACEBOY,24,12-01-10 13:24,1.65,12433,Norway
462462.8235,22547,MINI JIGSAW DINOSAUR ,24,12-01-10 13:24,0.42,12433,Norway
462465.6132,22544,MINI JIGSAW SPACEBOY,24,12-01-10 13:24,0.42,12433,Norway
462468.4029,22543,MINI JIGSAW BAKE A CAKE ,24,12-01-10 13:24,0.42,12433,Norway
462471.1926,22540,MINI JIGSAW CIRCUS PARADE ,24,12-01-10 13:24,0.42,12433,Norway
462473.9824,22539,MINI JIGSAW DOLLY GIRL,24,12-01-10 13:24,0.42,12433,Norway
462476.7721,22534,MAGIC DRAWING SLATE SPACEBOY ,24,12-01-10 13:24,0.42,12433,Norway
462479.5618,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,12-01-10 13:24,0.42,12433,Norway
462482.3515,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,12-01-10 13:24,0.42,12433,Norway
462485.1412,22561,WOODEN SCHOOL COLOURING SET,24,12-01-10 13:24,1.65,12433,Norway
462487.9309,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12-01-10 13:24,0.42,12433,Norway
462490.7206,22814,CARD PARTY GAMES ,12,12-01-10 13:24,0.42,12433,Norway
462493.5103,21520,BOOZE & WOMEN GREETING CARD ,12,12-01-10 13:24,0.42,12433,Norway
462496.3,21506,"FANCY FONT BIRTHDAY CARD, ",12,12-01-10 13:24,0.42,12433,Norway
462499.0897,22716,CARD CIRCUS PARADE,12,12-01-10 13:24,0.42,12433,Norway
462501.8794,22866,HAND WARMER SCOTTY DOG DESIGN,12,12-01-10 13:24,2.1,12433,Norway
462504.6691,22632,HAND WARMER RED RETROSPOT,12,12-01-10 13:24,2.1,12433,Norway
462507.4588,22865,HAND WARMER OWL DESIGN,12,12-01-10 13:24,2.1,12433,Norway
462510.2485,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,12-01-10 13:24,3.95,12433,Norway
462513.0382,21982,PACK OF 12 SUKI TISSUES ,48,12-01-10 13:24,0.29,12433,Norway
462515.8279,21981,PACK OF 12 WOODLAND TISSUES ,48,12-01-10 13:24,0.29,12433,Norway
462518.6176,21967,PACK OF 12 SKULL TISSUES,48,12-01-10 13:24,0.29,12433,Norway
462521.4074,22092,BLUE PAISLEY TISSUE BOX,12,12-01-10 13:24,1.25,12433,Norway
462524.1971,21983,PACK OF 12 BLUE PAISLEY TISSUES ,48,12-01-10 13:24,0.29,12433,Norway
462526.9868,22615,PACK OF 12 CIRCUS PARADE TISSUES ,48,12-01-10 13:24,0.29,12433,Norway
462529.7765,21980,PACK OF 12 RED RETROSPOT TISSUES ,48,12-01-10 13:24,0.29,12433,Norway
462532.5662,22614,PACK OF 12 SPACEBOY TISSUES,48,12-01-10 13:24,0.29,12433,Norway
462535.3559,22095,LADS ONLY TISSUE BOX,12,12-01-10 13:24,1.25,12433,Norway
462538.1456,22094,RED RETROSPOT TISSUE BOX,12,12-01-10 13:24,1.25,12433,Norway
462540.9353,21984,PACK OF 12 PINK PAISLEY TISSUES ,48,12-01-10 13:24,0.29,12433,Norway
462543.725,22557,PLASTERS IN TIN VINTAGE PAISLEY ,36,12-01-10 13:24,1.65,12433,Norway
462546.5147,21786,POLKADOT RAIN HAT ,24,12-01-10 13:24,0.42,12433,Norway
462549.3044,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,36,12-01-10 13:24,0.85,12433,Norway
462552.0941,22963,JAM JAR WITH GREEN LID,12,12-01-10 13:24,0.85,12433,Norway
462554.8838,22962,JAM JAR WITH PINK LID,12,12-01-10 13:24,0.85,12433,Norway
462557.6735,22961,JAM MAKING SET PRINTED,24,12-01-10 13:24,1.45,12433,Norway
462560.4632,84375,SET OF 20 KIDS COOKIE CUTTERS,24,12-01-10 13:24,2.1,12433,Norway
462563.2529,22966,GINGERBREAD MAN COOKIE CUTTER,24,12-01-10 13:24,1.25,12433,Norway
462566.0426,21874,GIN AND TONIC MUG,24,12-01-10 13:24,1.25,12433,Norway
462568.8324,21873,IF YOU CAN'T STAND THE HEAT MUG,24,12-01-10 13:24,1.25,12433,Norway
462571.6221,21870,I CAN ONLY PLEASE ONE PERSON MUG,24,12-01-10 13:24,1.25,12433,Norway
462574.4118,22956,36 FOIL HEART CAKE CASES,12,12-01-10 13:24,2.1,12433,Norway
462577.2015,84050,PINK HEART SHAPE EGG FRYING PAN,72,12-01-10 13:24,1.25,12433,Norway
462579.9912,84991,60 TEATIME FAIRY CAKE CASES,24,12-01-10 13:24,0.55,12433,Norway
462582.7809,84992,72 SWEETHEART FAIRY CAKE CASES,24,12-01-10 13:24,0.55,12433,Norway
462585.5706,21213,PACK OF 72 SKULL CAKE CASES,24,12-01-10 13:24,0.55,12433,Norway
462588.3603,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12-01-10 13:24,0.55,12433,Norway
462591.15,21212,PACK OF 72 RETROSPOT CAKE CASES,24,12-01-10 13:24,0.55,12433,Norway
462593.9397,22198,LARGE POPCORN HOLDER ,48,12-01-10 13:24,1.65,12433,Norway
462596.7294,22197,SMALL POPCORN HOLDER,72,12-01-10 13:24,0.85,12433,Norway
462599.5191,22315,200 RED + WHITE BENDY STRAWS,12,12-01-10 13:24,1.25,12433,Norway
462602.3088,22667,RECIPE BOX RETROSPOT ,12,12-01-10 13:24,2.95,12433,Norway
462605.0985,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,12-01-10 13:24,2.95,12433,Norway
462607.8882,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,12-01-10 13:24,2.95,12433,Norway
462610.6779,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,12-01-10 13:24,1.49,12433,Norway
462613.4676,22567,20 DOLLY PEGS RETROSPOT,24,12-01-10 13:24,1.25,12433,Norway
462616.2574,85150,LADIES & GENTLEMEN METAL SIGN,12,12-01-10 13:24,2.55,12433,Norway
462619.0471,21166,COOK WITH WINE METAL SIGN ,12,12-01-10 13:24,1.95,12433,Norway
462621.8368,85152,HAND OVER THE CHOCOLATE   SIGN ,24,12-01-10 13:24,2.1,12433,Norway
462624.6265,82600,NO SINGING METAL SIGN,24,12-01-10 13:24,2.1,12433,Norway
462627.4162,21733,RED HANGING HEART T-LIGHT HOLDER,6,12-01-10 13:24,2.95,12433,Norway
462630.2059,20685,DOORMAT RED RETROSPOT,2,12-01-10 13:24,7.95,12433,Norway
462632.9956,22842,BISCUIT TIN VINTAGE RED,6,12-01-10 13:24,6.75,12433,Norway
462635.7853,22494,EMERGENCY FIRST AID TIN ,24,12-01-10 13:24,1.25,12433,Norway
462638.575,21260,FIRST AID TIN,12,12-01-10 13:24,3.25,12433,Norway
462641.3647,20754,RETROSPOT RED WASHING UP GLOVES,6,12-01-10 13:31,2.1,16955,United Kingdom
462644.1544,22740,POLKADOT PEN,48,12-01-10 13:31,0.85,16955,United Kingdom
462646.9441,22825,DECORATIVE PLANT POT WITH FRIEZE,2,12-01-10 13:31,7.95,16955,United Kingdom
462649.7338,22680,FRENCH BLUE METAL DOOR SIGN 5,20,12-01-10 13:31,1.25,16955,United Kingdom
462652.5235,22797,CHEST OF DRAWERS GINGHAM HEART ,3,12-01-10 13:31,16.95,16955,United Kingdom
462655.3132,21843,RED RETROSPOT CAKE STAND,1,12-01-10 13:31,10.95,16955,United Kingdom
462658.1029,22866,HAND WARMER SCOTTY DOG DESIGN,12,12-01-10 13:33,2.1,15350,United Kingdom
462660.8926,22834,HAND WARMER BABUSHKA DESIGN,12,12-01-10 13:33,2.1,15350,United Kingdom
462663.6824,22865,HAND WARMER OWL DESIGN,12,12-01-10 13:33,2.1,15350,United Kingdom
462666.4721,22867,HAND WARMER BIRD DESIGN,12,12-01-10 13:33,2.1,15350,United Kingdom
462669.2618,22112,CHOCOLATE HOT WATER BOTTLE,3,12-01-10 13:33,4.95,15350,United Kingdom
462672.0515,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,12-01-10 13:38,4.95,15605,United Kingdom
462674.8412,22118,JOY WOODEN BLOCK LETTERS,3,12-01-10 13:38,4.95,15605,United Kingdom
462677.6309,22121,NOEL WOODEN BLOCK LETTERS ,3,12-01-10 13:38,5.95,15605,United Kingdom
462680.4206,22119,PEACE WOODEN BLOCK LETTERS,3,12-01-10 13:38,6.95,15605,United Kingdom
462683.2103,21485,RETROSPOT HEART HOT WATER BOTTLE,3,12-01-10 13:38,4.95,15605,United Kingdom
462686,22219,LOVEBIRD HANGING DECORATION WHITE ,12,12-01-10 13:38,0.85,15605,United Kingdom
462688.7897,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,12-01-10 13:38,7.95,15605,United Kingdom
462691.5794,48194,DOORMAT HEARTS,2,12-01-10 13:38,7.95,15605,United Kingdom
462694.3691,20685,DOORMAT RED RETROSPOT,2,12-01-10 13:38,7.95,15605,United Kingdom
462697.1588,21156,RETROSPOT CHILDRENS APRON,8,12-01-10 13:38,1.95,15605,United Kingdom
462699.9485,22418,10 COLOUR SPACEBOY PEN,24,12-01-10 13:38,0.85,15605,United Kingdom
462702.7382,22311,OFFICE MUG WARMER BLACK+SILVER ,6,12-01-10 13:38,2.95,15605,United Kingdom
462705.5279,21485,RETROSPOT HEART HOT WATER BOTTLE,3,12-01-10 13:45,4.95,18144,United Kingdom
462708.3176,84879,ASSORTED COLOUR BIRD ORNAMENT,80,12-01-10 13:45,1.69,18144,United Kingdom
462711.1074,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12,12-01-10 13:45,1.25,18144,United Kingdom
462713.8971,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,36,12-01-10 13:51,2.1,15922,United Kingdom
462716.6868,22333,RETROSPOT PARTY BAG + STICKER SET,8,12-01-10 13:51,1.65,15922,United Kingdom
462719.4765,20867,PINK ROSE FABRIC MIRROR,36,12-01-10 13:51,1.25,15922,United Kingdom
462722.2662,21688,SILVER PLATE CANDLE BOWL SMALL,12,12-01-10 13:51,2.95,15922,United Kingdom
462725.0559,21694,SMALL REGAL  SILVER CANDLEPOT ,12,12-01-10 13:51,2.95,15922,United Kingdom
462727.8456,22183,CAKE STAND VICTORIAN FILIGREE MED,6,12-01-10 13:51,6.75,15922,United Kingdom
462730.6353,22423,REGENCY CAKESTAND 3 TIER,2,12-01-10 13:51,12.75,15922,United Kingdom
462733.425,22798,ANTIQUE GLASS DRESSING TABLE POT,8,12-01-10 13:51,2.95,15922,United Kingdom
462736.2147,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,8,12-01-10 13:51,3.75,15922,United Kingdom
462739.0044,22801,ANTIQUE GLASS PEDESTAL BOWL,8,12-01-10 13:51,3.75,15922,United Kingdom
462741.7941,22781,GUMBALL MAGAZINE RACK,2,12-01-10 13:51,7.65,15922,United Kingdom
462744.5838,21466,RED FLOWER CROCHET FOOD COVER,1,12-01-10 13:54,3.75,14594,United Kingdom
462747.3735,21467,CHERRY CROCHET FOOD COVER,1,12-01-10 13:54,3.75,14594,United Kingdom
462750.1632,21471,STRAWBERRY RAFFIA FOOD COVER,1,12-01-10 13:54,3.75,14594,United Kingdom
462752.9529,21469,POLKA DOT RAFFIA FOOD COVER,1,12-01-10 13:54,3.75,14594,United Kingdom
462755.7426,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,12-01-10 13:54,7.95,14594,United Kingdom
462758.5324,48129,DOORMAT TOPIARY,1,12-01-10 13:54,7.95,14594,United Kingdom
462761.3221,21524,DOORMAT SPOTTY HOME SWEET HOME,1,12-01-10 13:54,7.95,14594,United Kingdom
462764.1118,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,12-01-10 13:54,1.25,14594,United Kingdom
462766.9015,84949,SILVER HANGING T-LIGHT HOLDER,6,12-01-10 13:54,1.65,14594,United Kingdom
462769.6912,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,12-01-10 13:54,2.95,14594,United Kingdom
462772.4809,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,12-01-10 13:54,2.95,14594,United Kingdom
462775.2706,22457,NATURAL SLATE HEART CHALKBOARD ,2,12-01-10 13:54,2.95,14594,United Kingdom
462778.0603,21690,SILVER  CANDLEPOT JARDIN ,4,12-01-10 13:54,3.75,14594,United Kingdom
462780.85,22752,SET 7 BABUSHKA NESTING BOXES,2,12-01-10 13:54,8.5,14594,United Kingdom
462783.6397,37343,POLKADOT MUG PINK ,6,12-01-10 13:54,1.65,14594,United Kingdom
462786.4294,22088,PAPER BUNTING COLOURED LACE,1,12-01-10 13:54,2.95,14594,United Kingdom
462789.2191,22195,LARGE HEART MEASURING SPOONS,5,12-01-10 13:54,1.65,14594,United Kingdom
462792.0088,22470,HEART OF WICKER LARGE,2,12-01-10 13:54,2.95,14594,United Kingdom
462794.7985,22469,HEART OF WICKER SMALL,8,12-01-10 13:54,1.65,14594,United Kingdom
462797.5882,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,12-01-10 13:54,2.95,14594,United Kingdom
462800.3779,22584,PACK OF 6 PANNETONE GIFT BOXES,2,12-01-10 13:54,2.55,14594,United Kingdom
462803.1676,22583,PACK OF 6 HANDBAG GIFT BOXES,2,12-01-10 13:54,2.55,14594,United Kingdom
462805.9574,21143,ANTIQUE GLASS HEART DECORATION ,3,12-01-10 13:54,1.95,14594,United Kingdom
462808.7471,84944,SET OF 6 KASHMIR FOLKART BAUBLES,2,12-01-10 13:54,4.25,14594,United Kingdom
462811.5368,22601,CHRISTMAS RETROSPOT ANGEL WOOD,10,12-01-10 13:54,0.85,14594,United Kingdom
462814.3265,22603,CHRISTMAS RETROSPOT TREE WOOD,10,12-01-10 13:54,0.85,14594,United Kingdom
462817.1162,22600,CHRISTMAS RETROSPOT STAR WOOD,10,12-01-10 13:54,0.85,14594,United Kingdom
462819.9059,22574,HEART WOODEN CHRISTMAS DECORATION,10,12-01-10 13:54,0.85,14594,United Kingdom
462822.6956,22573,STAR WOODEN CHRISTMAS DECORATION,10,12-01-10 13:54,0.85,14594,United Kingdom
462825.4853,85199L,LARGE HANGING IVORY & RED WOOD BIRD,10,12-01-10 13:54,0.65,14594,United Kingdom
462828.275,85199S,SMALL HANGING IVORY/RED WOOD BIRD,10,12-01-10 13:54,0.42,14594,United Kingdom
462831.0647,22969,HOMEMADE JAM SCENTED CANDLES,12,12-01-10 14:03,1.45,15165,United Kingdom
462833.8544,72741,GRAND CHOCOLATECANDLE,18,12-01-10 14:03,1.45,15165,United Kingdom
462836.6441,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,12-01-10 14:03,3.75,15165,United Kingdom
462839.4338,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,12-01-10 14:03,2.95,15165,United Kingdom
462842.2235,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,12-01-10 14:03,8.5,15165,United Kingdom
462845.0132,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,12-01-10 14:03,7.95,15165,United Kingdom
462847.8029,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,12-01-10 14:03,2.95,15165,United Kingdom
462850.5926,85067,CREAM SWEETHEART WALL CABINET,1,12-01-10 14:03,18.95,15165,United Kingdom
462853.3824,48184,DOORMAT ENGLISH ROSE ,2,12-01-10 14:03,7.95,15165,United Kingdom
462856.1721,48138,DOORMAT UNION FLAG,2,12-01-10 14:03,7.95,15165,United Kingdom
462858.9618,48129,DOORMAT TOPIARY,2,12-01-10 14:03,7.95,15165,United Kingdom
462861.7515,21625,VINTAGE UNION JACK APRON,3,12-01-10 14:03,6.95,15165,United Kingdom
462864.5412,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,12-01-10 14:03,2.95,15165,United Kingdom
462867.3309,22423,REGENCY CAKESTAND 3 TIER,2,12-01-10 14:03,12.75,15165,United Kingdom
462870.1206,21743,STAR PORTABLE TABLE LIGHT ,6,12-01-10 14:03,2.95,15165,United Kingdom
462872.9103,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,12-01-10 14:03,1.65,15165,United Kingdom
462875.7,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,12-01-10 14:03,1.65,15165,United Kingdom
462878.4897,85019A,ROMANTIC IMAGES NOTEBOOK SET,4,12-01-10 14:03,4.25,15165,United Kingdom
462881.2794,85019C,CURIOUS  IMAGES NOTEBOOK SET,3,12-01-10 14:03,4.25,15165,United Kingdom
462884.0691,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2,12-01-10 14:03,6.35,15165,United Kingdom
462886.8588,21429,RED GINGHAM ROSE JEWELLERY BOX,8,12-01-10 14:03,1.65,15165,United Kingdom
462889.6485,22867,HAND WARMER BIRD DESIGN,12,12-01-10 14:03,2.1,15165,United Kingdom
462892.4382,22632,HAND WARMER RED RETROSPOT,12,12-01-10 14:03,2.1,15165,United Kingdom
462895.2279,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,12-01-10 14:03,4.25,15165,United Kingdom
462898.0176,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,12-01-10 14:03,3.95,15165,United Kingdom
462900.8074,21481,FAWN BLUE HOT WATER BOTTLE,6,12-01-10 14:03,2.95,15165,United Kingdom
462903.5971,22379,RECYCLING BAG RETROSPOT ,5,12-01-10 14:03,2.1,15165,United Kingdom
462906.3868,22968,ROSE COTTAGE KEEPSAKE BOX ,4,12-01-10 14:05,9.95,14911,EIRE
462909.1765,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6,12-01-10 14:05,2.95,14911,EIRE
462911.9662,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",6,12-01-10 14:05,2.55,14911,EIRE
462914.7559,22355,CHARLOTTE BAG SUKI DESIGN,50,12-01-10 14:05,0.85,14911,EIRE
462917.5456,21579,LOLITA  DESIGN  COTTON TOTE BAG,6,12-01-10 14:05,2.25,14911,EIRE
462920.3353,21576,LETS GO SHOPPING COTTON TOTE BAG,6,12-01-10 14:05,2.25,14911,EIRE
462923.125,22147,FELTCRAFT BUTTERFLY HEARTS,12,12-01-10 14:05,1.45,14911,EIRE
462925.9147,22150,3 STRIPEY MICE FELTCRAFT,12,12-01-10 14:05,1.95,14911,EIRE
462928.7044,22492,MINI PAINT SET VINTAGE ,36,12-01-10 14:05,0.65,14911,EIRE
462931.4941,22493,PAINT YOUR OWN CANVAS SET,24,12-01-10 14:05,1.65,14911,EIRE
462934.2838,21833,CAMOUFLAGE LED TORCH,12,12-01-10 14:05,1.69,14911,EIRE
462937.0735,85135B,BLUE DRAGONFLY HELICOPTER,2,12-01-10 14:05,7.95,14911,EIRE
462939.8632,85136A,YELLOW SHARK HELICOPTER,2,12-01-10 14:05,7.95,14911,EIRE
462942.6529,85136C,RED SHARK HELICOPTER,2,12-01-10 14:05,7.95,14911,EIRE
462945.4426,21055,TOOL BOX SOFT TOY ,4,12-01-10 14:05,8.95,14911,EIRE
462948.2324,21056,DOCTOR'S BAG SOFT TOY,4,12-01-10 14:05,8.95,14911,EIRE
462951.0221,21889,WOODEN BOX OF DOMINOES,24,12-01-10 14:05,1.25,14911,EIRE
462953.8118,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,12-01-10 14:05,1.25,14911,EIRE
462956.6015,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,12-01-10 14:05,9.95,14911,EIRE
462959.3912,C2,CARRIAGE,1,12-01-10 14:05,50,14911,EIRE
462962.1809,21915,RED  HARMONICA IN BOX ,12,12-01-10 14:05,1.25,14911,EIRE
462964.9706,22382,LUNCH BAG SPACEBOY DESIGN ,10,12-01-10 14:11,1.65,16456,United Kingdom
462967.7603,20727,LUNCH BAG  BLACK SKULL.,10,12-01-10 14:11,1.65,16456,United Kingdom
462970.55,22383,LUNCH BAG SUKI  DESIGN ,20,12-01-10 14:11,1.65,16456,United Kingdom
462973.3397,22386,JUMBO BAG PINK POLKADOT,30,12-01-10 14:11,1.95,16456,United Kingdom
462976.1294,85099B,JUMBO BAG RED RETROSPOT,40,12-01-10 14:11,1.95,16456,United Kingdom
462978.9191,22379,RECYCLING BAG RETROSPOT ,20,12-01-10 14:11,2.1,16456,United Kingdom
462981.7088,20712,JUMBO BAG WOODLAND ANIMALS,20,12-01-10 14:11,1.95,16456,United Kingdom
462984.4985,85099F,JUMBO BAG STRAWBERRY,30,12-01-10 14:11,1.95,16456,United Kingdom
462987.2882,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,12-01-10 14:11,1.95,16456,United Kingdom
462990.0779,21930,JUMBO STORAGE BAG SKULLS,20,12-01-10 14:11,1.95,16456,United Kingdom
462992.8676,21928,JUMBO BAG SCANDINAVIAN PAISLEY,20,12-01-10 14:11,1.95,16456,United Kingdom
462995.6574,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,30,12-01-10 14:11,1.95,16456,United Kingdom
462998.4471,21931,JUMBO STORAGE BAG SUKI,40,12-01-10 14:11,1.95,16456,United Kingdom
463001.2368,20711,JUMBO BAG TOYS ,20,12-01-10 14:11,1.95,16456,United Kingdom
463004.0265,20713,JUMBO BAG OWLS,30,12-01-10 14:11,1.95,16456,United Kingdom
463006.8162,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12-01-10 14:11,2.95,16456,United Kingdom
463009.6059,22632,HAND WARMER RED RETROSPOT,-1,12-01-10 14:30,2.1,17841,United Kingdom
463012.3956,22355,CHARLOTTE BAG SUKI DESIGN,-2,12-01-10 14:30,0.85,17841,United Kingdom
463015.1853,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,12-01-10 14:32,2.51,,United Kingdom
463017.975,21774,DECORATIVE CATS BATHROOM BOTTLE,2,12-01-10 14:32,2.51,,United Kingdom
463020.7647,21786,POLKADOT RAIN HAT ,4,12-01-10 14:32,0.85,,United Kingdom
463023.5544,21787,RAIN PONCHO RETROSPOT,2,12-01-10 14:32,1.66,,United Kingdom
463026.3441,21790,VINTAGE SNAP CARDS,9,12-01-10 14:32,1.66,,United Kingdom
463029.1338,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,12-01-10 14:32,2.51,,United Kingdom
463031.9235,21801,CHRISTMAS TREE DECORATION WITH BELL,10,12-01-10 14:32,0.43,,United Kingdom
463034.7132,21802,CHRISTMAS TREE HEART DECORATION,9,12-01-10 14:32,0.43,,United Kingdom
463037.5029,21803,CHRISTMAS TREE STAR DECORATION,11,12-01-10 14:32,0.43,,United Kingdom
463040.2926,21809,CHRISTMAS HANGING TREE WITH BELL,1,12-01-10 14:32,2.51,,United Kingdom
463043.0824,21810,CHRISTMAS HANGING STAR WITH BELL,3,12-01-10 14:32,2.51,,United Kingdom
463045.8721,21811,CHRISTMAS HANGING HEART WITH BELL,1,12-01-10 14:32,2.51,,United Kingdom
463048.6618,21821,GLITTER STAR GARLAND WITH BELLS ,1,12-01-10 14:32,7.62,,United Kingdom
463051.4515,21822,GLITTER CHRISTMAS TREE WITH BELLS,1,12-01-10 14:32,4.21,,United Kingdom
463054.2412,21823,PAINTED METAL HEART WITH HOLLY BELL,2,12-01-10 14:32,2.98,,United Kingdom
463057.0309,21844,RED RETROSPOT MUG,2,12-01-10 14:32,5.91,,United Kingdom
463059.8206,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,12-01-10 14:32,4.21,,United Kingdom
463062.6103,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,12-01-10 14:32,3.36,,United Kingdom
463065.4,21871,SAVE THE PLANET MUG,5,12-01-10 14:32,3.36,,United Kingdom
463068.1897,21874,GIN AND TONIC MUG,1,12-01-10 14:32,3.36,,United Kingdom
463070.9794,21879,HEARTS GIFT TAPE,1,12-01-10 14:32,1.66,,United Kingdom
463073.7691,21884,CAKES AND BOWS GIFT  TAPE,1,12-01-10 14:32,1.66,,United Kingdom
463076.5588,21888,BINGO SET,1,12-01-10 14:32,7.62,,United Kingdom
463079.3485,21889,WOODEN BOX OF DOMINOES,2,12-01-10 14:32,2.51,,United Kingdom
463082.1382,21892,TRADITIONAL WOODEN CATCH CUP GAME ,3,12-01-10 14:32,2.51,,United Kingdom
463084.9279,21894,POTTING SHED SEED ENVELOPES,1,12-01-10 14:32,2.51,,United Kingdom
463087.7176,21911,GARDEN METAL SIGN ,1,12-01-10 14:32,3.36,,United Kingdom
463090.5074,21912,VINTAGE SNAKES & LADDERS,3,12-01-10 14:32,7.62,,United Kingdom
463093.2971,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,12-01-10 14:32,7.62,,United Kingdom
463096.0868,21914,BLUE HARMONICA IN BOX ,3,12-01-10 14:32,2.51,,United Kingdom
463098.8765,21915,RED  HARMONICA IN BOX ,2,12-01-10 14:32,2.51,,United Kingdom
463101.6662,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,12-01-10 14:32,16.98,,United Kingdom
